"datetime","Q_m3.s","No3_mg.l","hour","TP","T2M","RO","ROSS","ROS","VSWL1","VSWL2","VSWL3","VSWL4","SNSR","CP","LSP"
2015-08-06 13:45:00,0,0.635586,14,-4.33680868994202e-16,30.5257249582868,0.00772275531326912,0.00751592990140493,0,0.226800222259911,0.168359746659468,0.170369893044596,0.344691405727191,2233739.91238002,0,0
2015-08-06 14:45:00,0,0.636030714285714,15,-4.33680868994202e-16,30.4913538491581,0.00772275531326912,0.00751592990140493,0,0.224183958485888,0.167997634223676,0.170315359348675,0.344645848081664,1849881.01670914,0,0
2015-08-06 15:45:00,0,0.636435,16,-4.33680868994202e-16,30.0944012358874,0.00730677154349186,0.00751592990140493,0,0.222068121004212,0.167707050170262,0.170276406708731,0.344615029674395,1397099.21389224,0,0
2015-08-06 16:45:00,0,0.636435,17,-4.33680868994202e-16,29.2802777098585,0.00709877965860328,0.00751592990140493,0,0.220601959761722,0.167528229214316,0.170264720916748,0.344585551197878,934874.236964583,0,0
2015-08-06 17:45:00,0,0.636435,18,-4.33680868994202e-16,27.8872368751717,0.00709877965860328,0.00751592990140493,0,0.219908386479347,0.167474582927532,0.170268616180742,0.34455607272136,419342.337784017,0,0
2015-08-06 18:45:00,0,0.636435,19,-4.33680868994202e-16,25.1004812624818,0.00751476342838049,0.00751592990140493,0,0.219662563037492,0.167492465023126,0.170288092500714,0.344541333483101,146430.518029085,0,0
2015-08-06 19:45:00,0,0.636435,20,-4.33680868994202e-16,22.7113522063789,0.00751476342838049,0.00753434593157685,0,0.219504533682015,0.167532699738214,0.170303673556692,0.344530614037095,654.072665679967,0,0
2015-08-06 20:45:00,0,0.673170458014558,21,-4.33680868994202e-16,21.7435696042452,0.00751476342838049,0.00751592990140493,0,0.219328945509261,0.167563993405505,0.170330940404652,0.344514534868085,2.3283064365387e-10,0,0
2015-08-06 21:45:00,0,0.750560780075578,22,-4.33680868994202e-16,21.1633044089548,0.00751476342838049,0.00751592990140493,0,0.221251636000909,0.167496935547025,0.170295883028703,0.344495775837574,2.3283064365387e-10,0,0
2015-08-06 22:45:00,0,0.750560780075578,23,-4.33680868994202e-16,20.6099969463143,0.00751476342838049,0.00751592990140493,0,0.221054099306562,0.167523758690417,0.170327045140658,0.344479696668564,2.3283064365387e-10,0,0
2015-08-06 23:45:00,0,0.750560780075578,23,-4.33680868994202e-16,20.6099969463143,0.00751476342838049,0.00751592990140493,0,0.221054099306562,0.167523758690417,0.170327045140658,0.344479696668564,2.3283064365387e-10,0,0
2015-08-07 00:45:00,0,0.750560780075578,1,0.0707831835113906,19.7257833153955,0.00772275531326912,0.00753434593157685,0,0.220751209708562,0.167586346024998,0.170362102516607,0.344450218192047,2.3283064365387e-10,0.0709678173413538,0
2015-08-07 01:45:00,0,0.750560780075578,2,0.0579766888788948,19.5963861986757,0.00772275531326912,0.00753434593157685,0.000131216590350258,0.221049709602243,0.167626580740086,0.170389369364568,0.344440838676791,2.3283064365387e-10,0.0580495215359265,0
2015-08-07 02:45:00,0,0.781095854087682,3,0.019457929829218,19.5121432841446,0.007438134839211,0.00751592990140493,0,0.220992643446098,0.167653403883478,0.170412740948534,0.344424759507781,2.3283064365387e-10,0.0196258724736299,0
2015-08-07 03:45:00,0,0.806496630481837,4,0.0314702232441944,19.4258785396647,0.00730677154349186,0.00748646425312987,0,0.220970694924504,0.167689168074668,0.1704361125325,0.344410020269523,2.3283064365387e-10,0.0315504532171014,0
2015-08-07 04:45:00,0,0.816256255305003,5,0.128362771781527,19.3086124026374,0.00766802060671946,0.00748646425312987,0,0.221111165462707,0.167724932265857,0.170459484116466,0.344395281031264,33235.0673248593,0.128189242992317,0
2015-08-07 05:45:00,0,0.819859290935083,6,0.153677935589948,19.911117727364,0.00835767790924492,0.00748646425312987,0.000765430110376579,0.221352599200242,0.16774728488535,0.170475065172444,0.34438858137751,194872.774831001,0.153860215426179,0
2015-08-07 06:45:00,0,0.821534690219058,7,0.0707831835113906,20.9422510012251,0.00762423284147979,0.00748646425312987,0.000131216590350258,0.221457952103894,0.167738343837553,0.170494541492415,0.344373842139251,675370.906856088,0.0704709598103761,0
2015-08-07 07:45:00,0,0.821987975747611,8,0.00297825456569648,22.9586894034423,0.007438134839211,0.00748646425312987,0,0.220667805326505,0.167698109122465,0.170502332020404,0.344348383454986,1068591.21755451,0.00289833559737182,0
2015-08-07 08:45:00,0,0.822167598104269,9,-4.33680868994202e-16,24.8376433691447,0.00730677154349186,0.00748646425312987,0,0.219254320535841,0.167577404977201,0.170482855700432,0.344332304285976,1472358.44998703,0,0
2015-08-07 09:45:00,0,0.822167598104269,10,-4.33680868994202e-16,26.8594733178919,0.00730677154349186,0.00748646425312987,0,0.217739872545845,0.167617639692289,0.170552970452331,0.344286746640449,2048882.62524224,0,0
2015-08-07 10:45:00,0,0.822167598104269,11,-4.33680868994202e-16,28.3542795933323,0.00730677154349186,0.00748646425312987,0,0.215299196944575,0.16738070192566,0.170514017812387,0.344230469548915,2358708.67106649,0,0
2015-08-07 11:45:00,0,0.822167598104269,12,-4.33680868994202e-16,29.503352947537,0.00730677154349186,0.00734281921778895,0,0.212529293519393,0.167085647348347,0.170455588852472,0.344179552180384,2483105.11617048,0,0
2015-08-07 12:45:00,0,0.822167598104269,13,-4.33680868994202e-16,30.3006278906596,0.00730677154349186,0.00734281921778895,0,0.209776948911486,0.166772710675441,0.170408845684539,0.344124615019601,2441980.29731586,0,0
2015-08-07 13:45:00,0,0.822167598104269,14,-4.33680868994202e-16,30.94020009778,0.00730677154349186,0.00734281921778895,0,0.207226530702246,0.166486597145926,0.170362102516607,0.344073697651071,2223397.38835396,0,0
2015-08-07 14:45:00,0,0.822167598104269,15,-4.33680868994202e-16,31.1538401290309,0.00730677154349186,0.00727652150917007,0,0.205044847655787,0.166231777283702,0.170323149876663,0.344028140005544,1897628.32130377,0,0
2015-08-07 15:45:00,0,0.822167598104269,16,-4.33680868994202e-16,30.707689653674,0.00730677154349186,0.00727652150917007,0,0.203416267353501,0.166066367899451,0.170303673556692,0.343982582360016,1415617.6462393,0,0
2015-08-07 16:45:00,0,0.822167598104269,17,-4.33680868994202e-16,29.2526460338923,0.00730677154349186,0.00727652150917007,0,0.202301282456518,0.165941193230289,0.170295883028703,0.343951763952748,824213.317839867,0,0
2015-08-07 17:45:00,0,0.822167598104269,18,-4.33680868994202e-16,26.775904346677,0.00730677154349186,0.00730967036347951,0,0.201691113556201,0.165900958515201,0.170303673556692,0.343937024714489,371554.153647781,0,0
2015-08-07 18:45:00,0,0.822167598104269,19,0.00248187880474678,24.6496131839112,0.00766802060671946,0.00727652150917007,0,0.20139261366252,0.165892017467403,0.170323149876663,0.34392228547623,91856.3299864193,0.00207023971240819,0
2015-08-07 19:45:00,0,0.822167598104269,20,0.00109202667408857,23.3084659845755,0.00766802060671946,0.00730967036347951,0,0.201208246081129,0.165905429039099,0.170334835668647,0.34390620630722,245.277249630075,0.00107652465045245,0
2015-08-07 20:45:00,0,0.822167598104269,21,0.439987474505589,22.5138868147179,0.00862040450068315,0.00727652150917007,0.000896646700726837,0.201041437317014,0.165923311134694,0.170365997780601,0.343891467068962,2.3283064365387e-10,0.440050153269491,0
2015-08-07 21:45:00,0,0.822167598104269,22,1.17392867464544,20.7272630833417,0.0114775561825743,0.00727652150917007,0.0042754739022462,0.215400160143908,0.166039544756059,0.170471169908449,0.343875387899952,2.3283064365387e-10,1.17390872652396,0
2015-08-07 22:45:00,0,0.822167598104269,23,1.25265387033202,19.8423755091066,0.0131633851443031,0.00727652150917007,0.00564231338506143,0.231088963379408,0.166093191042843,0.17049843675641,0.343860648661693,2.3283064365387e-10,1.25257783559547,0
2015-08-07 23:45:00,0,0.822167598104269,23,1.25265387033202,19.8423755091066,0.0131633851443031,0.00727652150917007,0.00564231338506143,0.231088963379408,0.166093191042843,0.17049843675641,0.343860648661693,2.3283064365387e-10,1.25257783559547,0
2015-08-08 00:45:00,0,0.714858416029117,1,0.547303914022859,18.7478915635181,0.0102186579319326,0.00727652150917007,0.00263526652286787,0.250662654937073,0.166263070950993,0.170545179924342,0.343829830254425,2.3283064365387e-10,0.547371379960733,0
2015-08-08 01:45:00,0,0.821965508168499,2,0.658690634779914,18.1548214452189,0.0105908539364701,0.00727652150917007,0.00328041475875667,0.264757995504838,0.16640612771575,0.170576342036297,0.343825810462172,2.3283064365387e-10,0.6586674668998,0
2015-08-08 02:45:00,0,0.964306298160309,3,0.470961321988834,17.6547555045622,0.00962752310119648,0.00727652150917007,0.00204479186629165,0.270763111012998,0.166602830767291,0.170591923092274,0.343815091016166,2.3283064365387e-10,0.46986160512817,0.0010118242715026
2015-08-08 03:45:00,0,1.1621075,4,0.115258451692461,17.1162747948791,0.00777749001981877,0.00727652150917007,0.000481127497950983,0.27116696381033,0.16680847486663,0.170619189940235,0.343801691708658,2.3283064365387e-10,0.112621040355007,0.00248356866641535
2015-08-08 04:45:00,0,1.109045,5,0.00109202667408857,16.8082826993534,0.00730677154349186,0.00727652150917007,0,0.270548015501375,0.167018589489867,0.17065035205219,0.343785612539648,29351.510872385,0,0.00110380829618445
2015-08-08 05:45:00,0,1.0432475,6,-4.33680868994202e-16,17.6096013023734,0.00730677154349186,0.00727652150917007,0,0.269924677488101,0.167215292541409,0.170665933108167,0.343770873301389,255824.171364046,0,0
2015-08-08 06:45:00,0,1.032635,7,0.000297825456569215,18.698693701432,0.00730677154349186,0.00730598715744513,0,0.269187207162538,0.167407525069052,0.170689304692133,0.34375613406313,666786.203119039,0,0.000275952074046005
2015-08-08 07:45:00,0,0.9371225,8,0.00357390547883578,20.1544112645299,0.00730677154349186,0.00727652150917007,0,0.268116119308743,0.167559522881606,0.170708781012105,0.343740054894121,1001712.28748875,0,0.00367936098728209
2015-08-08 08:45:00,0,0.913775,9,0.00684998550110191,21.3755965535732,0.00730677154349186,0.00727652150917007,0,0.266522656641007,0.167671285979073,0.170704885748111,0.343709236486852,1500197.41782003,0.00554824242925394,0.00156372841959504
