"datetime","Q_cfs","No3_mg.l","hour","TP","T2M","RO","ROSS","ROS","VSWL1","VSWL2","VSWL3","VSWL4","SNSR","CP","LSP"
2017-05-07 02:00:00,3.14,1.09,2,0.012,8.89,0.005,0.005,0,0.402,0.409,0.399,0.328,0,0,0.011
2017-05-07 03:00:00,3.1,1.1,3,0.005,7.77,0.005,0.005,0,0.401,0.408,0.399,0.328,0,0,0.005
2017-05-07 04:00:00,3.07,1.11,4,0.001,7.12,0.005,0.005,0,0.4,0.408,0.399,0.328,0,0,0.001
2017-05-07 05:00:00,3.05,1.12,5,0,6.8,0.005,0.005,0,0.399,0.408,0.399,0.328,0,0,0
2017-05-07 06:00:00,3.04,1.13,6,0,6.15,0.005,0.005,0,0.399,0.408,0.399,0.328,0,0,0
2017-05-07 07:00:00,3.02,1.14,7,0,5.92,0.005,0.005,0,0.398,0.407,0.399,0.328,0,0,0
2017-05-07 08:00:00,2.99,1.15,8,0.003,5.76,0.005,0.005,0,0.397,0.407,0.399,0.328,0,0,0.004
2017-05-07 09:00:00,2.94,1.16,9,0.008,5.63,0.005,0.005,0,0.397,0.407,0.399,0.328,0,0,0.008
2017-05-07 10:00:00,2.89,1.17,10,0.01,6.98,0.005,0.005,0,0.396,0.407,0.399,0.328,0,0,0.01
2017-05-07 11:00:00,2.86,1.18,11,0.009,7.26,0.005,0.005,0,0.396,0.406,0.399,0.329,47582.627,0,0.009
2017-05-07 12:00:00,2.82,1.19,12,0.005,7.71,0.005,0.005,0,0.395,0.406,0.399,0.329,291131.763,0,0.006
2017-05-07 13:00:00,2.8,1.2,13,0,8.57,0.005,0.005,0,0.394,0.406,0.399,0.329,713785.603,0,0.001
2017-05-07 14:00:00,2.77,1.21,14,0.029,10.04,0.005,0.005,0,0.394,0.405,0.399,0.329,1187302.037,0.027,0.003
2017-05-07 15:00:00,2.75,1.21,15,0.148,12.38,0.008,0.005,0.003,0.395,0.405,0.399,0.329,1564867.873,0.128,0.02
2017-05-07 16:00:00,2.72,1.22,16,0.121,12.82,0.007,0.005,0.002,0.395,0.404,0.399,0.329,1930422.561,0.121,0
2017-05-07 17:00:00,2.7,1.23,17,0.054,13.45,0.006,0.005,0.001,0.394,0.403,0.399,0.329,2177205.467,0.054,0
2017-05-07 18:00:00,2.68,1.23,18,0.074,13.85,0.006,0.005,0.002,0.392,0.403,0.399,0.329,2508297.398,0.074,0
2017-05-07 19:00:00,2.66,1.24,19,0,14.1,0.005,0.005,0,0.391,0.402,0.399,0.329,2542251.991,0,0
2017-05-07 20:00:00,2.64,1.24,20,0.002,14.03,0.005,0.005,0,0.39,0.401,0.398,0.329,2039493.029,0.001,0
2017-05-07 21:00:00,2.62,1.24,21,0.002,14.19,0.005,0.005,0,0.389,0.401,0.398,0.329,1492662.392,0.002,0
2017-05-07 22:00:00,2.6,1.23,22,0,12.6,0.005,0.005,0,0.386,0.4,0.398,0.329,938394.081,0,0
2017-05-07 23:00:00,2.58,1.23,23,0.009,12.5,0.005,0.005,0,0.386,0.399,0.398,0.329,638669.727,0.009,0
2017-05-08 00:00:00,2.57,1.24,0,0,11.31,0.005,0.005,0,0.385,0.399,0.398,0.329,203450.378,0,0
2017-05-08 01:00:00,2.55,1.25,1,0,10.39,0.005,0.005,0,0.385,0.399,0.398,0.329,1894.066,0,0
2017-05-08 02:00:00,2.54,1.26,2,0,9.71,0.005,0.005,0,0.385,0.398,0.398,0.329,0,0,0
2017-05-08 03:00:00,2.52,1.28,3,0,8.17,0.005,0.005,0,0.384,0.398,0.398,0.329,0,0,0
2017-05-08 04:00:00,2.52,1.29,4,0,7.34,0.005,0.005,0,0.384,0.398,0.398,0.329,0,0,0
2017-05-08 05:00:00,2.53,1.31,5,0,5.84,0.005,0.005,0,0.384,0.398,0.398,0.329,0,0,0
2017-05-08 06:00:00,2.53,1.32,6,0,5.19,0.005,0.005,0,0.384,0.397,0.397,0.329,0,0,0
2017-05-08 07:00:00,2.51,1.33,7,0,4.29,0.005,0.005,0,0.384,0.397,0.397,0.329,0,0,0
2017-05-08 08:00:00,2.48,1.34,8,0,3.95,0.005,0.005,0,0.384,0.397,0.397,0.329,0,0,0
2017-05-08 09:00:00,2.47,1.35,9,0,3.35,0.005,0.005,0,0.384,0.397,0.397,0.329,0,0,0
2017-05-08 10:00:00,2.44,1.36,10,0,3.84,0.005,0.005,0,0.382,0.396,0.397,0.33,0,0,0
2017-05-08 11:00:00,2.43,1.37,11,0,4.59,0.005,0.005,0,0.382,0.396,0.397,0.33,89252.073,0,0
2017-05-08 12:00:00,2.41,1.38,12,0,7.57,0.005,0.005,0,0.382,0.395,0.397,0.33,555469.425,0,0
2017-05-08 13:00:00,2.39,1.39,13,0.016,9.52,0.005,0.005,0,0.381,0.395,0.397,0.33,1123642.95,0.016,0
2017-05-08 14:00:00,2.38,1.4,14,0.004,10.04,0.005,0.005,0,0.38,0.394,0.397,0.33,1562742.824,0.004,0
2017-05-08 15:00:00,2.36,1.41,15,0.006,12.06,0.005,0.005,0,0.379,0.394,0.397,0.33,1762497.464,0.006,0
2017-05-08 16:00:00,2.36,1.41,16,0.001,12.93,0.005,0.005,0,0.378,0.393,0.397,0.33,2107771.789,0.001,0
2017-05-08 17:00:00,2.36,1.42,17,0,13.32,0.005,0.005,0,0.377,0.393,0.397,0.33,1979113.909,0,0
2017-05-08 18:00:00,2.34,1.43,18,0,14.27,0.005,0.005,0,0.376,0.392,0.396,0.33,2048408.997,0,0
2017-05-08 19:00:00,2.32,1.43,19,0,15.06,0.005,0.005,0,0.374,0.391,0.396,0.33,2001611.714,0,0
2017-05-08 20:00:00,2.31,1.43,20,0,15.68,0.005,0.005,0,0.373,0.39,0.396,0.33,1791000.844,0,0
2017-05-08 21:00:00,2.3,1.43,21,0,15.85,0.005,0.005,0,0.372,0.39,0.396,0.33,1448683.109,0,0
2017-05-08 22:00:00,2.29,1.43,22,0,14.4,0.005,0.005,0,0.371,0.389,0.396,0.33,1158937.248,0,0
2017-05-08 23:00:00,2.28,1.43,23,0,14.17,0.005,0.005,0,0.37,0.388,0.396,0.33,762430.755,0,0
2017-05-09 00:00:00,2.26,1.42,0,0,12.72,0.005,0.005,0,0.37,0.388,0.395,0.33,249369.923,0,0
2017-05-09 01:00:00,2.26,1.41,1,0,11.04,0.005,0.005,0,0.37,0.388,0.395,0.33,2540.82,0,0
2017-05-09 02:00:00,2.25,1.4,2,0,9.89,0.005,0.005,0,0.37,0.387,0.395,0.33,0,0,0
2017-05-09 03:00:00,2.24,1.4,3,0,7.23,0.005,0.005,0,0.371,0.387,0.395,0.33,0,0,0
2017-05-09 04:00:00,2.23,1.39,4,0,6.69,0.005,0.005,0,0.371,0.387,0.395,0.33,0,0,0
2017-05-09 05:00:00,2.22,1.4,5,0,4.96,0.005,0.005,0,0.371,0.387,0.395,0.33,0,0,0
2017-05-09 06:00:00,2.21,1.41,6,0,2.99,0.005,0.005,0,0.371,0.386,0.395,0.33,0,0,0
2017-05-09 07:00:00,2.2,1.41,7,0,1.82,0.005,0.005,0,0.371,0.386,0.395,0.33,0,0,0
2017-05-09 08:00:00,2.2,1.42,8,0,1.11,0.005,0.005,0,0.371,0.386,0.395,0.33,0,0,0
2017-05-09 09:00:00,2.19,1.42,9,0,0.23,0.005,0.005,0,0.371,0.386,0.395,0.33,0,0,0
2017-05-09 10:00:00,2.18,1.43,10,0,1.51,0.005,0.005,0,0.371,0.385,0.395,0.33,0,0,0
2017-05-09 11:00:00,2.18,1.43,11,0,2.18,0.005,0.005,0,0.371,0.385,0.395,0.33,101817.583,0,0
2017-05-09 12:00:00,2.17,1.44,12,0,6.35,0.005,0.005,0,0.371,0.385,0.395,0.331,593073.56,0,0
2017-05-09 13:00:00,2.17,1.45,13,0,9.36,0.005,0.005,0,0.37,0.384,0.395,0.331,1221903.385,0,0
2017-05-09 14:00:00,2.16,1.45,14,0,11.47,0.005,0.005,0,0.37,0.384,0.394,0.331,1827819.634,0,0
2017-05-09 15:00:00,2.15,1.46,15,0,14.24,0.005,0.005,0,0.368,0.383,0.394,0.331,2349057.285,0,0
2017-05-09 16:00:00,2.14,1.47,16,0,15.24,0.005,0.005,0,0.367,0.382,0.394,0.331,2744732.238,0,0
2017-05-09 17:00:00,2.13,1.48,17,0,16.43,0.005,0.005,0,0.365,0.382,0.394,0.331,2956313.24,0,0
2017-05-09 18:00:00,2.13,1.49,18,0,17.21,0.005,0.005,0,0.364,0.381,0.394,0.331,2976039.241,0,0
2017-05-09 19:00:00,2.12,1.5,19,0,18.1,0.005,0.005,0,0.362,0.38,0.393,0.331,2537124.154,0,0
2017-05-09 20:00:00,2.11,1.5,20,0,19.05,0.005,0.005,0,0.361,0.379,0.393,0.331,2237815.571,0,0
2017-05-09 21:00:00,2.11,1.51,21,0,19.35,0.005,0.005,0,0.36,0.378,0.393,0.331,1762728.448,0,0
2017-05-09 22:00:00,2.1,1.52,22,0,18.47,0.005,0.005,0,0.351,0.38,0.379,0.331,1390151.858,0,0
2017-05-09 23:00:00,2.09,1.52,23,0,16.98,0.005,0.005,0,0.351,0.38,0.379,0.331,760860.066,0,0
2017-05-10 00:00:00,2.09,1.53,0,0,15.17,0.005,0.005,0,0.351,0.379,0.379,0.331,222714.413,0,0
2017-05-10 01:00:00,2.09,1.53,1,0,13.5,0.005,0.005,0,0.351,0.379,0.379,0.331,2818,0,0
2017-05-10 02:00:00,2.08,1.54,2,0,11.73,0.005,0.005,0,0.351,0.379,0.379,0.331,0,0,0
2017-05-10 03:00:00,2.08,1.54,3,0,9.8,0.005,0.005,0,0.351,0.379,0.379,0.331,0,0,0
2017-05-10 04:00:00,2.07,1.54,4,0,8.99,0.005,0.005,0,0.352,0.378,0.379,0.331,0,0,0
2017-05-10 05:00:00,2.07,1.55,5,0,9.34,0.005,0.005,0,0.352,0.378,0.378,0.331,0,0,0
2017-05-10 06:00:00,2.07,1.56,6,0,8.69,0.005,0.005,0,0.352,0.378,0.378,0.331,0,0,0
2017-05-10 07:00:00,2.06,1.56,7,0,8.22,0.005,0.005,0,0.352,0.378,0.378,0.331,0,0,0
2017-05-10 08:00:00,2.06,1.57,8,0,7.31,0.005,0.005,0,0.352,0.378,0.378,0.331,0,0,0
2017-05-10 09:00:00,2.05,1.57,9,0,6.36,0.005,0.005,0,0.352,0.377,0.378,0.331,0,0,0
2017-05-10 10:00:00,2.04,1.57,10,0,6.89,0.005,0.005,0,0.353,0.377,0.378,0.331,0,0,0
2017-05-10 11:00:00,2.04,1.58,11,0,7.94,0.005,0.005,0,0.353,0.376,0.378,0.331,84770.991,0,0
2017-05-10 12:00:00,2.04,1.59,12,0,10.05,0.005,0.005,0,0.353,0.376,0.378,0.331,422191.873,0,0
2017-05-10 13:00:00,2.04,1.59,13,0,13.17,0.005,0.005,0,0.353,0.376,0.378,0.331,1016281.76,0,0
2017-05-10 14:00:00,2.03,1.6,14,0,15.21,0.005,0.005,0,0.353,0.375,0.378,0.331,1529296.395,0,0
2017-05-10 15:00:00,2.02,1.61,15,0,18.46,0.005,0.005,0,0.352,0.374,0.378,0.331,2162376.318,0,0
2017-05-10 16:00:00,2.02,1.62,16,0,19.29,0.005,0.005,0,0.351,0.373,0.378,0.331,2362685.319,0,0
2017-05-10 17:00:00,2.01,1.62,17,0,20.86,0.005,0.005,0,0.349,0.373,0.377,0.331,2694100.627,0,0
2017-05-10 18:00:00,2,1.63,18,0,21.86,0.005,0.005,0,0.348,0.372,0.377,0.331,2317735.906,0,0
2017-05-10 19:00:00,2,1.64,19,0,23.47,0.005,0.005,0,0.347,0.371,0.377,0.331,2403615.618,0,0
2017-05-10 20:00:00,1.99,1.64,20,0.001,24.55,0.005,0.005,0,0.346,0.37,0.377,0.331,2096084.018,0.001,0
2017-05-10 21:00:00,1.99,1.65,21,0.014,25.42,0.005,0.005,0,0.345,0.37,0.377,0.331,1624230.665,0.014,0
2017-05-10 22:00:00,1.98,1.65,22,0.001,24.2,0.005,0.005,0,0.342,0.369,0.376,0.331,1052407.599,0,0.001
2017-05-10 23:00:00,1.98,1.65,23,0,22.71,0.006,0.005,0,0.342,0.368,0.376,0.331,515278.274,0,0
2017-05-11 00:00:00,1.97,1.64,0,0,21.43,0.006,0.005,0,0.343,0.368,0.376,0.331,187281.524,0,0
2017-05-11 01:00:00,1.97,1.64,1,0,19.74,0.005,0.005,0,0.343,0.368,0.376,0.331,2587.017,0,0
2017-05-11 02:00:00,1.96,1.65,2,0.1,18.97,0.006,0.005,0.002,0.344,0.367,0.376,0.331,0,0.1,0
2017-05-11 03:00:00,1.96,1.66,3,0.197,17.83,0.008,0.005,0.002,0.346,0.367,0.376,0.331,0,0.198,0
2017-05-11 04:00:00,1.95,1.67,4,0.136,17.61,0.007,0.005,0.002,0.347,0.367,0.376,0.331,0,0.06,0.076
2017-05-11 05:00:00,1.97,1.67,5,0,16.35,0.005,0.005,0,0.347,0.367,0.376,0.331,0,0,0
2017-05-11 06:00:00,2,1.67,6,0,16.06,0.005,0.005,0,0.348,0.367,0.375,0.331,0,0,0
2017-05-11 07:00:00,2.02,1.66,7,0,15.43,0.005,0.005,0,0.348,0.367,0.375,0.331,0,0,0
2017-05-11 08:00:00,2.04,1.65,8,0.201,15.54,0.009,0.005,0.004,0.348,0.366,0.375,0.331,0,0.196,0.005
2017-05-11 09:00:00,2.09,1.64,9,0.081,14.94,0.007,0.005,0.001,0.348,0.366,0.375,0.331,0,0.074,0.007
2017-05-11 10:00:00,2.1,1.63,10,0.308,13.69,0.01,0.005,0.006,0.353,0.366,0.375,0.331,0,0.293,0.014
2017-05-11 11:00:00,2.12,1.6,11,0.746,13.55,0.014,0.005,0.008,0.36,0.366,0.375,0.331,47536.43,0.59,0.156
2017-05-11 12:00:00,2.18,1.6,12,2.119,12.88,0.059,0.005,0.053,0.386,0.366,0.375,0.331,146397.423,1.146,0.973
2017-05-11 13:00:00,2.34,1.6,13,2.459,12.41,0.071,0.005,0.066,0.418,0.367,0.375,0.332,190099.525,0.59,1.869
2017-05-11 14:00:00,2.46,1.59,14,1.956,12.52,0.06,0.005,0.054,0.434,0.373,0.375,0.332,177441.622,0.378,1.577
2017-05-11 15:00:00,2.49,1.58,15,1.502,13.25,0.047,0.005,0.042,0.431,0.38,0.375,0.332,233524.446,0.703,0.798
2017-05-11 16:00:00,2.52,1.54,16,0.93,14.18,0.026,0.005,0.021,0.427,0.384,0.375,0.332,454437.187,0.213,0.716
2017-05-11 17:00:00,2.61,1.49,17,0.23,13.69,0.01,0.005,0.005,0.42,0.387,0.375,0.332,324116.225,0.001,0.228
2017-05-11 18:00:00,2.71,1.46,18,0.029,13.53,0.006,0.005,0,0.415,0.388,0.375,0.332,504468.24,0.001,0.027
2017-05-11 19:00:00,2.78,1.37,19,0.589,13.82,0.021,0.005,0.016,0.413,0.389,0.375,0.332,628829.825,0.406,0.183
2017-05-11 20:00:00,2.81,1.36,20,0.688,13.34,0.026,0.005,0.021,0.412,0.39,0.375,0.332,621161.169,0.415,0.272
2017-05-11 21:00:00,2.82,1.32,21,0.495,12.19,0.017,0.005,0.011,0.411,0.391,0.375,0.332,265400.187,0.066,0.428
2017-05-11 22:00:00,2.82,1.3,22,0.326,11.08,0.014,0.005,0.008,0.417,0.393,0.375,0.332,120619.65,0.004,0.322
2017-05-11 23:00:00,2.8,1.29,23,0.075,11.05,0.006,0.005,0.002,0.414,0.394,0.375,0.332,78904.007,0.008,0.067
2017-05-12 00:00:00,2.77,1.29,0,0.194,10.83,0.009,0.005,0.004,0.412,0.395,0.375,0.332,19125.444,0.009,0.185
2017-05-12 01:00:00,2.73,1.28,1,0.218,10.6,0.012,0.005,0.007,0.413,0.396,0.375,0.332,508.164,0.012,0.206
2017-05-12 02:00:00,2.7,1.28,2,0.295,10.18,0.014,0.005,0.008,0.413,0.396,0.375,0.332,0,0.017,0.278
2017-05-12 03:00:00,2.66,1.29,3,0.35,9.53,0.016,0.005,0.01,0.413,0.397,0.375,0.332,0,0.011,0.339
2017-05-12 04:00:00,2.62,1.31,4,0.265,9.43,0.012,0.005,0.007,0.413,0.398,0.375,0.332,0,0.016,0.249
2017-05-12 05:00:00,2.59,1.33,5,0.098,9.37,0.008,0.005,0.002,0.413,0.398,0.375,0.332,0,0.018,0.08
2017-05-12 06:00:00,2.56,1.34,6,0.142,8.92,0.009,0.005,0.004,0.411,0.399,0.375,0.332,0,0.013,0.129
2017-05-12 07:00:00,2.53,1.37,7,0.022,8.86,0.006,0.005,0,0.411,0.399,0.375,0.332,0,0.008,0.014
2017-05-12 08:00:00,2.5,1.39,8,0.125,8.8,0.008,0.005,0.002,0.41,0.399,0.375,0.332,0,0.004,0.121
2017-05-12 09:00:00,2.47,1.42,9,0.169,8.75,0.01,0.005,0.004,0.41,0.4,0.376,0.332,0,0.004,0.165
2017-05-12 10:00:00,2.46,1.44,10,0.064,8.71,0.006,0.005,0.001,0.406,0.4,0.376,0.332,0,0.002,0.062
2017-05-12 11:00:00,2.45,1.46,11,0.04,8.87,0.006,0.005,0.001,0.405,0.4,0.376,0.332,14228.591,0.003,0.037
2017-05-12 12:00:00,2.43,1.48,12,0.072,8.92,0.007,0.005,0.002,0.404,0.4,0.376,0.332,64998.793,0.006,0.065
2017-05-12 13:00:00,2.39,1.49,13,0.051,8.92,0.007,0.005,0.001,0.403,0.4,0.376,0.332,106575.845,0.01,0.04
2017-05-12 14:00:00,2.36,1.5,14,0.209,9,0.011,0.005,0.006,0.404,0.4,0.376,0.332,207146.116,0.009,0.2
2017-05-12 15:00:00,2.33,1.5,15,0.457,9.19,0.019,0.005,0.014,0.407,0.4,0.376,0.332,236896.807,0.161,0.296
2017-05-12 16:00:00,2.32,1.51,16,0.961,9.23,0.035,0.005,0.03,0.414,0.401,0.376,0.332,246921.497,0.482,0.479
2017-05-12 17:00:00,2.33,1.52,17,1.161,9,0.038,0.005,0.032,0.422,0.402,0.376,0.332,216893.625,0.502,0.66
2017-05-12 18:00:00,2.37,1.51,18,0.891,9.22,0.029,0.005,0.024,0.426,0.404,0.376,0.332,308732.715,0.377,0.513
2017-05-12 19:00:00,2.44,1.51,19,1.47,9.62,0.052,0.005,0.047,0.428,0.406,0.377,0.332,175362.769,0.01,1.461
2017-05-12 20:00:00,2.55,1.51,20,1.219,9.55,0.045,0.005,0.04,0.434,0.409,0.377,0.332,169172.408,0.012,1.206
2017-05-12 21:00:00,2.7,1.51,21,1.37,9.3,0.053,0.005,0.047,0.432,0.415,0.377,0.332,124869.749,0.028,1.342
2017-05-12 22:00:00,2.83,1.52,22,1.411,8.75,0.054,0.005,0.048,0.437,0.421,0.377,0.332,110548.764,0.023,1.388
2017-05-12 23:00:00,2.94,1.49,23,1.393,8.99,0.062,0.005,0.057,0.437,0.425,0.378,0.332,61349.251,0.01,1.384
2017-05-13 00:00:00,3.05,1.45,0,1.264,9.11,0.051,0.005,0.045,0.437,0.428,0.378,0.332,17138.985,0.003,1.26
2017-05-13 01:00:00,3.16,1.41,1,1.312,8.91,0.054,0.005,0.049,0.438,0.431,0.379,0.332,323.377,0.002,1.31
2017-05-13 02:00:00,3.3,1.38,2,1.261,8.94,0.054,0.005,0.048,0.438,0.433,0.38,0.332,0,0.003,1.258
2017-05-13 03:00:00,3.52,1.35,3,1.222,8.6,0.054,0.005,0.048,0.437,0.435,0.381,0.332,0,0.004,1.217
2017-05-13 04:00:00,3.78,1.32,4,1.24,8.71,0.059,0.008,0.05,0.433,0.436,0.383,0.332,0,0.003,1.236
2017-05-13 05:00:00,4.02,1.3,5,1.175,8.58,0.053,0.005,0.047,0.435,0.436,0.385,0.332,0,0.003,1.173
2017-05-13 06:00:00,4.17,1.27,6,0.901,8.37,0.045,0.005,0.04,0.434,0.435,0.386,0.332,0,0.001,0.9
2017-05-13 07:00:00,4.24,1.22,7,0.839,8.33,0.04,0.006,0.035,0.435,0.434,0.387,0.332,0,0.001,0.838
2017-05-13 08:00:00,4.22,1.18,8,0.356,8.18,0.021,0.006,0.015,0.436,0.433,0.388,0.332,0,0.004,0.352
2017-05-13 09:00:00,4.16,1.18,9,0.089,7.92,0.008,0.005,0.003,0.435,0.433,0.389,0.332,0,0.008,0.08
2017-05-13 10:00:00,4.08,1.21,10,0.066,7.96,0.008,0.006,0.002,0.426,0.431,0.391,0.332,0,0,0.065
2017-05-13 11:00:00,3.99,1.25,11,0.021,8.03,0.006,0.006,0,0.423,0.43,0.391,0.332,9793.706,0,0.022
2017-05-13 12:00:00,3.9,1.28,12,0.002,8.36,0.006,0.006,0,0.421,0.429,0.392,0.333,75531.646,0,0.002
2017-05-13 13:00:00,3.83,1.29,13,0,8.63,0.005,0.006,0,0.418,0.428,0.392,0.333,151294.275,0,0
2017-05-13 14:00:00,3.77,1.31,14,0,9.23,0.005,0.006,0,0.417,0.426,0.393,0.333,260041.367,0,0
2017-05-13 15:00:00,3.71,1.32,15,0,10.7,0.005,0.006,0,0.415,0.425,0.393,0.333,424085.938,0,0
2017-05-13 16:00:00,3.66,1.34,16,0,11.45,0.005,0.006,0,0.413,0.424,0.393,0.333,751251.147,0,0
2017-05-13 17:00:00,3.61,1.32,17,0,12.38,0.005,0.006,0,0.412,0.423,0.394,0.333,985514.741,0,0
2017-05-13 18:00:00,3.56,1.31,18,0.002,13.2,0.005,0.006,0,0.411,0.423,0.394,0.333,830617.121,0.002,0
2017-05-13 19:00:00,3.51,1.38,19,0.015,13.87,0.006,0.006,0,0.409,0.422,0.394,0.333,838793.942,0.013,0.003
2017-05-13 20:00:00,3.46,1.39,20,0.032,14.4,0.006,0.006,0.001,0.408,0.421,0.394,0.333,1148681.575,0.032,0.001
2017-05-13 21:00:00,3.41,1.39,21,0.042,15.34,0.006,0.006,0.001,0.407,0.42,0.394,0.333,1003439.071,0.042,0
2017-05-13 22:00:00,3.36,1.38,22,0.001,15.9,0.005,0.006,0,0.404,0.418,0.394,0.333,893583.258,0.001,0
2017-05-13 23:00:00,3.32,1.38,23,0,16.01,0.005,0.006,0,0.403,0.417,0.394,0.333,700804.323,0,0
2017-05-14 00:00:00,3.28,1.4,0,0,14.4,0.006,0.006,0,0.402,0.417,0.394,0.333,248861.759,0,0
2017-05-14 01:00:00,3.23,1.42,1,0,12.71,0.005,0.006,0,0.401,0.416,0.395,0.333,5405.017,0,0
2017-05-14 02:00:00,3.19,1.44,2,0,10.73,0.006,0.006,0,0.401,0.415,0.395,0.333,0,0,0
2017-05-14 03:00:00,3.15,1.45,3,0,8.51,0.006,0.006,0,0.4,0.415,0.395,0.333,0,0,0
2017-05-14 04:00:00,3.12,1.46,4,0,8.43,0.005,0.006,0,0.4,0.414,0.395,0.333,0,0,0
2017-05-14 05:00:00,3.1,1.46,5,0,7.47,0.005,0.006,0,0.399,0.414,0.395,0.333,0,0,0
2017-05-14 06:00:00,3.09,1.46,6,0,6.31,0.005,0.006,0,0.399,0.413,0.395,0.333,0,0,0
2017-05-14 07:00:00,3.05,1.45,7,0,5.74,0.006,0.006,0,0.398,0.413,0.395,0.333,0,0,0
2017-05-14 08:00:00,3.01,1.44,8,0,5.54,0.005,0.006,0,0.398,0.412,0.395,0.333,0,0,0
2017-05-14 09:00:00,2.97,1.43,9,0,5.26,0.006,0.006,0,0.397,0.412,0.395,0.333,0,0,0
2017-05-14 10:00:00,2.92,1.42,10,0,6.48,0.006,0.006,0,0.397,0.411,0.395,0.333,0,0,0
2017-05-14 11:00:00,2.88,1.4,11,0,7.59,0.006,0.006,0,0.397,0.41,0.395,0.333,116739.125,0,0
2017-05-14 12:00:00,2.84,1.4,12,0,10.76,0.005,0.006,0,0.396,0.41,0.395,0.333,574410.083,0,0
2017-05-14 13:00:00,2.81,1.4,13,0,13.89,0.005,0.006,0,0.395,0.409,0.395,0.333,1169470.101,0,0
2017-05-14 14:00:00,2.77,1.4,14,0,17.54,0.006,0.006,0,0.394,0.408,0.395,0.334,1770443.301,0,0
2017-05-14 15:00:00,2.74,1.42,15,0,21.55,0.005,0.006,0,0.392,0.407,0.395,0.334,2279762.198,0,0
2017-05-14 16:00:00,2.71,1.43,16,0,22.83,0.005,0.006,0,0.39,0.406,0.395,0.334,2636077.54,0,0
2017-05-14 17:00:00,2.68,1.45,17,0,23.98,0.005,0.006,0,0.388,0.405,0.395,0.334,2876069.528,0,0
2017-05-14 18:00:00,2.66,1.45,18,0,24.74,0.006,0.006,0,0.386,0.404,0.395,0.334,2912611.138,0,0
2017-05-14 19:00:00,2.63,1.46,19,0,24.55,0.005,0.006,0,0.384,0.403,0.394,0.334,2759099.419,0,0
2017-05-14 20:00:00,2.6,1.46,20,0,24.09,0.005,0.006,0,0.382,0.402,0.394,0.334,2147547.17,0,0
2017-05-14 21:00:00,2.58,1.46,21,0,24.37,0.005,0.006,0,0.381,0.401,0.394,0.334,1719534.51,0,0
2017-05-14 22:00:00,2.57,1.46,22,0,23.67,0.005,0.006,0,0.38,0.4,0.393,0.334,963571.297,0,0
2017-05-14 23:00:00,2.55,1.45,23,0,23.35,0.005,0.006,0,0.379,0.399,0.393,0.334,534403.718,0,0
2017-05-15 00:00:00,2.53,1.44,0,0,22.31,0.005,0.006,0,0.379,0.399,0.393,0.334,240592.545,0,0
2017-05-15 01:00:00,2.53,1.44,1,0,21.05,0.005,0.006,0,0.379,0.398,0.393,0.334,5959.378,0,0
2017-05-15 02:00:00,2.53,1.45,2,0,19.42,0.005,0.006,0,0.379,0.398,0.393,0.334,0,0,0
2017-05-15 03:00:00,2.51,1.46,3,0,17.94,0.005,0.006,0,0.379,0.398,0.393,0.334,0,0,0
2017-05-15 04:00:00,2.49,1.47,4,0,17.42,0.006,0.006,0,0.379,0.397,0.393,0.334,0,0,0
2017-05-15 05:00:00,2.48,1.48,5,0,16.27,0.005,0.006,0,0.379,0.397,0.393,0.334,0,0,0
2017-05-15 06:00:00,2.46,1.49,6,0,15.49,0.006,0.006,0,0.379,0.397,0.393,0.334,0,0,0
2017-05-15 07:00:00,2.44,1.5,7,0,14.88,0.006,0.006,0,0.379,0.396,0.393,0.334,0,0,0
2017-05-15 08:00:00,2.43,1.51,8,0,14.13,0.005,0.006,0,0.379,0.396,0.393,0.334,0,0,0
2017-05-15 09:00:00,2.41,1.51,9,0,12.62,0.006,0.006,0,0.379,0.396,0.393,0.334,0,0,0
2017-05-15 10:00:00,2.39,1.52,10,0,11.83,0.006,0.006,0,0.379,0.395,0.392,0.334,0,0,0
2017-05-15 11:00:00,2.38,1.52,11,0,11.82,0.006,0.006,0,0.378,0.395,0.392,0.334,110594.96,0,0
2017-05-15 12:00:00,2.36,1.53,12,0,12.97,0.006,0.006,0,0.378,0.394,0.392,0.334,623609.595,0,0
2017-05-15 13:00:00,2.35,1.54,13,0,14.06,0.006,0.006,0,0.377,0.393,0.392,0.334,1216867.941,0,0
2017-05-15 14:00:00,2.33,1.55,14,0,15.47,0.006,0.006,0,0.376,0.393,0.392,0.334,1858725.243,0,0
2017-05-15 15:00:00,2.32,1.56,15,0,18.43,0.006,0.006,0,0.375,0.392,0.392,0.334,2369383.845,0,0
2017-05-15 16:00:00,2.3,1.57,16,0,19.76,0.006,0.006,0,0.373,0.391,0.392,0.334,2744639.844,0,0
2017-05-15 17:00:00,2.29,1.58,17,0,21.42,0.006,0.006,0,0.371,0.39,0.391,0.334,2955296.912,0,0
2017-05-15 18:00:00,2.28,1.59,18,0,22.58,0.006,0.006,0,0.37,0.389,0.391,0.334,2985139.996,0,0
2017-05-15 19:00:00,2.27,1.59,19,0,23.3,0.006,0.006,0,0.368,0.388,0.391,0.334,2833337.557,0,0
2017-05-15 20:00:00,2.26,1.6,20,0,23.77,0.006,0.006,0,0.366,0.387,0.391,0.334,2512963.267,0,0
